item,task,worker,tstart,tproc
14,37,6,3898.800000,57.600000
17,9,1,3900.000000,21.600000
11,55,0,3904.800000,66.000000
13,39,4,3909.600000,7.200000
18,12,4,3916.800000,30.600000
15,29,2,3921.000000,14.400000
17,4,1,3921.600000,91.200000
16,4,5,3925.200000,91.200000
15,19,2,3935.400000,18.600000
18,2,4,3947.400000,16.800000
15,20,3,3954.000000,8.400000
19,11,2,3954.000000,31.200000
13,40,6,3956.400000,25.800000
15,21,3,3962.400000,18.000000
18,24,4,3964.200000,14.400000
20,11,0,3970.800000,31.200000
18,25,4,3978.600000,29.400000
15,22,3,3980.400000,18.000000
13,41,6,3982.200000,9.600000
19,12,2,3985.200000,30.600000
13,42,6,3991.800000,21.000000
15,23,3,3998.400000,18.000000
20,12,0,4002.000000,30.600000
18,3,4,4008.000000,42.600000
12,46,6,4012.800000,97.800000
13,43,1,4012.800000,10.800000
17,5,2,4015.800000,87.600000
14,38,3,4016.400000,22.800000
16,5,5,4016.400000,87.600000
13,44,1,4023.600000,82.800000
19,16,0,4032.600000,18.000000
14,39,3,4039.200000,7.200000
14,40,3,4046.400000,25.800000
15,30,4,4050.600000,25.200000
18,26,0,4050.600000,31.200000
14,41,3,4072.200000,9.600000
15,31,4,4075.800000,15.000000
14,42,3,4081.800000,21.000000
18,9,0,4081.800000,21.600000
15,32,4,4090.800000,30.000000
14,43,3,4102.800000,10.800000
17,6,0,4103.400000,55.200000
18,17,2,4103.400000,12.000000
16,6,5,4104.000000,55.200000
13,45,1,4106.400000,100.800000
19,13,6,4110.600000,94.800000
14,44,3,4113.600000,82.800000
18,18,2,4115.400000,21.000000
20,13,4,4120.800000,94.800000
21,16,2,4136.400000,18.000000
21,1,2,4154.400000,15.600000
12,47,0,4158.600000,80.400000
15,33,5,4159.200000,25.200000
16,10,2,4170.000000,36.600000
15,34,5,4184.400000,18.000000
14,45,3,4196.400000,100.800000
15,35,5,4202.400000,18.000000
17,10,6,4205.400000,36.600000
16,27,2,4206.600000,60.000000
18,19,1,4207.200000,18.600000
13,46,4,4215.600000,97.800000
15,36,5,4220.400000,21.000000
18,20,1,4225.800000,8.400000
18,21,1,4234.200000,18.000000
12,48,0,4239.000000,72.000000
15,37,5,4241.400000,57.600000
17,24,6,4242.000000,14.400000
18,22,1,4252.200000,18.000000
17,25,6,4256.400000,29.400000
16,28,2,4266.600000,43.800000
18,23,1,4270.200000,18.000000
17,26,6,4285.800000,31.200000
19,1,1,4288.200000,15.600000
20,16,3,4297.200000,18.000000
21,11,5,4299.000000,31.200000
19,7,1,4303.800000,16.800000
14,46,2,4310.400000,97.800000
12,49,0,4311.000000,6.000000
15,38,4,4313.400000,22.800000
16,29,3,4315.200000,14.400000
12,50,6,4317.000000,3.600000
13,47,0,4317.000000,80.400000
12,51,6,4320.600000,3.600000
17,14,1,4320.600000,14.400000
12,52,6,4324.200000,37.800000
16,14,3,4329.600000,14.400000
19,8,5,4330.200000,35.400000
17,17,1,4335.000000,12.000000
15,39,4,4336.200000,7.200000
15,40,4,4343.400000,25.800000
16,20,3,4344.000000,8.400000
17,27,1,4347.000000,60.000000
16,21,3,4352.400000,18.000000
12,53,6,4362.000000,10.800000
19,9,5,4365.600000,21.600000
15,41,4,4369.200000,9.600000
16,22,3,4370.400000,18.000000
12,54,6,4372.800000,51.000000
15,42,4,4378.800000,21.000000
19,2,5,4387.200000,16.800000
16,23,3,4388.400000,18.000000
13,48,0,4397.400000,72.000000
15,43,4,4399.800000,10.800000
19,3,5,4404.000000,42.600000
16,15,3,4406.400000,6.000000
17,28,1,4407.000000,43.800000
14,47,2,4408.200000,80.400000
15,44,4,4410.600000,82.800000
16,30,3,4412.400000,25.200000
20,1,6,4423.800000,15.600000
16,31,3,4437.600000,15.000000
20,7,6,4439.400000,16.800000
12,55,5,4446.600000,66.000000
17,18,1,4450.800000,21.000000
16,32,3,4452.600000,30.000000
18,13,6,4456.200000,94.800000
13,49,0,4469.400000,6.000000
17,29,1,4471.800000,14.400000
13,50,0,4475.400000,3.600000
13,51,0,4479.000000,3.600000
13,52,3,4482.600000,37.800000
16,33,0,4482.600000,25.200000
17,15,1,4486.200000,6.000000
14,48,2,4488.600000,72.000000
19,4,1,4492.200000,91.200000
20,8,4,4493.400000,35.400000
15,45,0,4507.800000,100.800000
16,34,5,4512.600000,18.000000
13,53,3,4520.400000,10.800000
17,19,4,4528.800000,18.600000
16,35,5,4530.600000,18.000000
13,54,3,4531.200000,51.000000
17,20,4,4547.400000,8.400000
16,36,5,4548.600000,21.000000
18,4,6,4551.000000,91.200000
17,21,4,4555.800000,18.000000
14,49,2,4560.600000,6.000000
14,50,2,4566.600000,3.600000
16,37,5,4569.600000,57.600000
14,51,2,4570.200000,3.600000
17,22,4,4573.800000,18.000000
20,9,2,4573.800000,21.600000
13,55,3,4582.200000,66.000000
14,52,1,4583.400000,37.800000
17,23,4,4591.800000,18.000000
19,5,2,4595.400000,87.600000
15,46,0,4608.600000,97.800000
20,2,4,4609.800000,16.800000
14,53,1,4621.200000,10.800000
20,3,4,4626.600000,42.600000
21,12,5,4627.200000,30.600000
14,54,1,4632.000000,51.000000
16,38,6,4642.200000,22.800000
18,5,3,4648.200000,87.600000
21,7,5,4657.800000,16.800000
16,39,6,4665.000000,7.200000
17,30,4,4669.200000,25.200000
16,40,6,4672.200000,25.800000
20,24,5,4674.600000,14.400000
14,55,1,4683.000000,66.000000
19,6,2,4683.000000,55.200000
20,25,5,4689.000000,29.400000
17,31,4,4694.400000,15.000000
16,41,6,4698.000000,9.600000
21,13,0,4706.400000,94.800000
16,42,6,4707.600000,21.000000
17,32,4,4709.400000,30.000000
20,14,5,4718.400000,14.400000
16,43,6,4728.600000,10.800000
20,17,5,4732.800000,12.000000
15,47,3,4735.800000,80.400000
18,6,2,4738.200000,55.200000
16,44,4,4739.400000,82.800000
19,10,6,4739.400000,36.600000
20,4,5,4744.800000,91.200000
17,33,1,4749.000000,25.200000
17,34,1,4774.200000,18.000000
19,24,6,4776.000000,14.400000
19,25,6,4790.400000,29.400000
22,11,1,4792.200000,31.200000
18,10,2,4793.400000,36.600000
21,8,0,4801.200000,35.400000
15,48,3,4816.200000,72.000000
17,35,6,4819.800000,18.000000
16,45,4,4822.200000,100.800000
19,26,1,4823.400000,31.200000
18,27,2,4830.000000,60.000000
20,18,5,4836.000000,21.000000
21,2,0,4836.600000,16.800000
17,36,6,4837.800000,21.000000
21,24,0,4853.400000,14.400000
19,27,1,4854.600000,60.000000
20,5,5,4857.000000,87.600000
17,37,6,4858.800000,57.600000
21,25,0,4867.800000,29.400000
15,49,3,4888.200000,6.000000
18,28,2,4890.000000,43.800000
15,50,3,4894.200000,3.600000
21,3,0,4897.200000,42.600000
15,51,3,4897.800000,3.600000
15,52,3,4901.400000,37.800000
19,28,1,4914.600000,43.800000
22,12,6,4916.400000,30.600000
23,11,4,4923.000000,31.200000
16,46,2,4933.800000,97.800000
15,53,3,4939.200000,10.800000
18,29,0,4939.800000,14.400000
20,6,5,4944.600000,55.200000
21,26,6,4947.000000,31.200000
15,54,3,4950.000000,51.000000
18,14,4,4954.200000,14.400000
22,16,0,4954.200000,18.000000
17,38,1,4958.400000,22.800000
18,15,4,4968.600000,6.000000
19,29,0,4972.200000,14.400000
22,1,4,4974.600000,15.600000
21,9,6,4978.200000,21.600000
17,39,1,4981.200000,7.200000
18,30,0,4986.600000,25.200000
17,40,1,4988.400000,25.800000
19,14,4,4990.200000,14.400000
20,10,5,4999.800000,36.600000
21,14,6,4999.800000,14.400000
15,55,3,5001.000000,66.000000
19,17,4,5004.600000,12.000000
18,31,0,5011.800000,15.000000
17,41,6,5014.200000,9.600000
21,15,1,5014.200000,6.000000
19,18,4,5016.600000,21.000000
21,17,1,5020.200000,12.000000
17,42,6,5023.800000,21.000000
18,32,0,5026.800000,30.000000
16,47,2,5031.600000,80.400000
21,4,1,5032.200000,91.200000
20,26,5,5036.400000,31.200000
19,15,4,5037.600000,6.000000
22,7,4,5043.600000,16.800000
17,43,6,5044.800000,10.800000
17,44,6,5055.600000,82.800000
23,12,0,5056.800000,30.600000
22,13,4,5060.400000,94.800000
18,33,3,5067.000000,25.200000
19,19,5,5067.600000,18.600000
19,20,5,5086.200000,8.400000
20,19,0,5087.400000,18.600000
18,34,3,5092.200000,18.000000
19,21,5,5094.600000,18.000000
20,20,0,5106.000000,8.400000
18,35,3,5110.200000,18.000000
16,48,2,5112.000000,72.000000
19,22,5,5112.600000,18.000000
20,21,0,5114.400000,18.000000
21,5,1,5123.400000,87.600000
18,36,3,5128.200000,21.000000
19,23,5,5130.600000,18.000000
20,27,0,5132.400000,60.000000
17,45,6,5138.400000,100.800000
23,16,5,5148.600000,18.000000
18,37,3,5149.200000,57.600000
19,30,4,5155.200000,25.200000
22,8,5,5166.600000,35.400000
19,31,4,5180.400000,15.000000
16,49,2,5184.000000,6.000000
16,50,2,5190.000000,3.600000
20,28,0,5192.400000,43.800000
16,51,2,5193.600000,3.600000
19,32,4,5195.400000,30.000000
16,52,2,5197.200000,37.800000
22,9,5,5202.000000,21.600000
23,1,3,5206.800000,15.600000
21,6,1,5211.000000,55.200000
23,7,3,5222.400000,16.800000
22,2,5,5223.600000,16.800000
18,38,4,5225.400000,22.800000
16,53,2,5235.000000,10.800000
19,33,0,5236.200000,25.200000
17,46,3,5239.200000,97.800000
20,22,6,5239.200000,18.000000
22,3,5,5240.400000,42.600000
16,54,2,5245.800000,51.000000
18,39,4,5248.200000,7.200000
18,40,4,5255.400000,25.800000
20,23,6,5257.200000,18.000000
19,34,0,5261.400000,18.000000
21,27,1,5266.200000,60.000000
20,29,6,5275.200000,14.400000
23,8,0,5279.400000,35.400000
18,41,4,5281.200000,9.600000
22,14,5,5283.000000,14.400000
19,35,6,5289.600000,18.000000
18,42,4,5290.800000,21.000000
16,55,2,5296.800000,66.000000
20,15,5,5297.400000,6.000000
22,15,5,5303.400000,6.000000
19,36,6,5307.600000,21.000000
22,24,5,5309.400000,14.400000
18,43,4,5311.800000,10.800000
23,9,0,5314.800000,21.600000
18,44,4,5322.600000,82.800000
22,25,5,5323.800000,29.400000
20,30,1,5326.200000,25.200000
19,37,6,5328.600000,57.600000
21,10,0,5336.400000,36.600000
17,47,3,5337.000000,80.400000
20,31,1,5351.400000,15.000000
22,4,5,5353.200000,91.200000
23,2,2,5362.800000,16.800000
20,32,1,5366.400000,30.000000
21,18,0,5373.000000,21.000000
23,3,2,5379.600000,42.600000
24,11,6,5386.200000,31.200000
25,16,0,5394.000000,18.000000
19,38,1,5396.400000,22.800000
26,1,4,5405.400000,15.600000
25,24,0,5412.000000,14.400000
17,48,3,5417.400000,72.000000
18,45,6,5417.400000,100.800000
19,39,1,5419.200000,7.200000
21,28,4,5421.000000,43.800000
20,33,2,5422.200000,25.200000
19,40,1,5426.400000,25.800000
23,24,0,5426.400000,14.400000
23,25,0,5440.800000,29.400000
24,12,5,5444.400000,30.600000
20,34,2,5447.400000,18.000000
19,41,1,5452.200000,9.600000
19,42,1,5461.800000,21.000000
21,19,4,5464.800000,18.600000
25,1,2,5465.400000,15.600000
20,35,0,5470.200000,18.000000
23,13,5,5475.000000,94.800000
24,13,2,5481.000000,94.800000
19,43,1,5482.800000,10.800000
21,20,4,5483.400000,8.400000
20,36,0,5488.200000,21.000000
17,49,3,5489.400000,6.000000
21,21,4,5491.800000,18.000000
19,44,1,5493.600000,82.800000
17,50,3,5495.400000,3.600000
17,51,3,5499.000000,3.600000
17,52,3,5502.600000,37.800000
20,37,0,5509.200000,57.600000
21,22,4,5509.800000,18.000000
22,5,6,5518.200000,87.600000
21,23,4,5527.800000,18.000000
17,53,3,5540.400000,10.800000
21,29,4,5545.800000,14.400000
17,54,3,5551.200000,51.000000
25,11,4,5560.200000,31.200000
26,11,0,5566.800000,31.200000
18,46,5,5569.800000,97.800000
20,38,2,5575.800000,22.800000
23,14,1,5576.400000,14.400000
23,17,1,5590.800000,12.000000
19,45,4,5591.400000,100.800000
24,1,0,5598.000000,15.600000
20,39,2,5598.600000,7.200000
17,55,3,5602.200000,66.000000
21,30,1,5602.800000,25.200000
20,40,6,5605.800000,25.800000
22,6,2,5605.800000,55.200000
23,18,0,5613.600000,21.000000
21,31,1,5628.000000,15.000000
20,41,6,5631.600000,9.600000
23,15,0,5634.600000,6.000000
24,16,0,5640.600000,18.000000
20,42,6,5641.200000,21.000000
21,32,1,5643.000000,30.000000
24,7,0,5658.600000,16.800000
22,10,2,5661.000000,36.600000
20,43,6,5662.200000,10.800000
18,47,5,5667.600000,80.400000
23,4,3,5668.200000,91.200000
20,44,6,5673.000000,82.800000
21,33,1,5673.000000,25.200000
24,8,0,5675.400000,35.400000
19,46,4,5692.200000,97.800000
22,26,2,5697.600000,31.200000
21,34,1,5698.200000,18.000000
24,9,0,5710.800000,21.600000
21,35,1,5716.200000,18.000000
25,12,2,5728.800000,30.600000
24,2,0,5732.400000,16.800000
21,36,1,5734.200000,21.000000
18,48,5,5748.000000,72.000000
22,17,0,5749.200000,12.000000
21,37,1,5755.200000,57.600000
20,45,6,5755.800000,100.800000
23,5,3,5759.400000,87.600000
24,14,2,5759.400000,14.400000
22,27,0,5761.200000,60.000000
24,24,2,5773.800000,14.400000
24,25,2,5788.200000,29.400000
25,13,4,5790.000000,94.800000
26,12,1,5812.800000,30.600000
24,17,2,5817.600000,12.000000
18,49,5,5820.000000,6.000000
21,38,0,5821.200000,22.800000
18,50,5,5826.000000,3.600000
18,51,5,5829.600000,3.600000
19,47,2,5829.600000,80.400000
18,52,5,5833.200000,37.800000
22,18,1,5843.400000,21.000000
21,39,0,5844.000000,7.200000
23,6,3,5847.000000,55.200000
21,40,0,5851.200000,25.800000
20,46,6,5856.600000,97.800000
22,19,1,5864.400000,18.600000
18,53,5,5871.000000,10.800000
21,41,0,5877.000000,9.600000
18,54,5,5881.800000,51.000000
22,20,1,5883.000000,8.400000
24,3,4,5884.800000,42.600000
21,42,0,5886.600000,21.000000
22,28,1,5891.400000,43.800000
23,10,3,5902.200000,36.600000
21,43,0,5907.600000,10.800000
19,48,2,5910.000000,72.000000
21,44,0,5918.400000,82.800000
24,26,4,5927.400000,31.200000
18,55,5,5932.800000,66.000000
22,29,1,5935.200000,14.400000
25,7,3,5938.800000,16.800000
26,13,1,5949.600000,94.800000
27,16,6,5954.400000,18.000000
25,8,3,5955.600000,35.400000
20,47,4,5958.600000,80.400000
24,4,6,5972.400000,91.200000
19,49,2,5982.000000,6.000000
19,50,2,5988.000000,3.600000
22,21,3,5991.000000,18.000000
19,51,2,5991.600000,3.600000
19,52,2,5995.200000,37.800000
23,26,5,5998.800000,31.200000
25,25,0,6001.200000,29.400000
21,45,3,6009.000000,100.800000
22,22,5,6030.000000,18.000000
23,19,0,6030.600000,18.600000
19,53,2,6033.000000,10.800000
20,48,4,6039.000000,72.000000
19,54,2,6043.800000,51.000000
25,2,1,6044.400000,16.800000
22,23,5,6048.000000,18.000000
23,27,0,6049.200000,60.000000
25,3,1,6061.200000,42.600000
24,27,6,6063.600000,60.000000
26,16,5,6066.000000,18.000000
26,7,5,6084.000000,16.800000
27,1,2,6094.800000,15.600000
26,8,5,6100.800000,35.400000
19,55,1,6103.800000,66.000000
22,30,0,6109.200000,25.200000
23,20,3,6109.800000,8.400000
25,26,2,6110.400000,31.200000
20,49,4,6111.000000,6.000000
20,50,4,6117.000000,3.600000
23,21,3,6118.200000,18.000000
20,51,4,6120.600000,3.600000
21,46,6,6123.600000,97.800000
20,52,4,6124.200000,37.800000
22,31,0,6134.400000,15.000000
23,22,3,6136.200000,18.000000
24,5,5,6136.200000,87.600000
25,9,2,6141.600000,21.600000
22,32,0,6149.400000,30.000000
23,23,3,6154.200000,18.000000
20,53,4,6162.000000,10.800000
25,14,2,6163.200000,14.400000
26,9,1,6169.800000,21.600000
27,11,3,6172.200000,31.200000
20,54,4,6172.800000,51.000000
25,17,2,6177.600000,12.000000
23,28,0,6179.400000,43.800000
25,18,2,6189.600000,21.000000
22,33,1,6191.400000,25.200000
26,2,3,6203.400000,16.800000
25,19,2,6210.600000,18.600000
22,34,1,6216.600000,18.000000
26,3,3,6220.200000,42.600000
27,12,6,6221.400000,30.600000
23,29,0,6223.200000,14.400000
20,55,4,6223.800000,66.000000
24,28,5,6223.800000,43.800000
21,47,2,6229.200000,80.400000
25,4,1,6234.600000,91.200000
22,35,0,6237.600000,18.000000
27,7,6,6252.000000,16.800000
22,36,0,6255.600000,21.000000
26,24,3,6262.800000,14.400000
23,30,5,6267.600000,25.200000
24,6,6,6268.800000,55.200000
22,37,0,6276.600000,57.600000
26,25,3,6277.200000,29.400000
27,8,4,6289.800000,35.400000
23,31,5,6292.800000,15.000000
26,26,3,6306.600000,31.200000
23,32,5,6307.800000,30.000000
21,48,2,6309.600000,72.000000
24,10,6,6324.000000,36.600000
27,9,4,6325.200000,21.600000
25,27,1,6325.800000,60.000000
28,16,0,6334.200000,18.000000
22,38,3,6337.800000,22.800000
23,33,5,6337.800000,25.200000
26,14,4,6346.800000,14.400000
27,2,0,6352.200000,16.800000
22,39,3,6360.600000,7.200000
24,18,6,6360.600000,21.000000
26,4,4,6361.200000,91.200000
23,34,5,6363.000000,18.000000
22,40,3,6367.800000,25.800000
27,3,0,6369.000000,42.600000
23,35,5,6381.000000,18.000000
21,49,6,6381.600000,6.000000
24,19,2,6381.600000,18.600000
25,28,1,6385.800000,43.800000
21,50,6,6387.600000,3.600000
21,51,6,6391.200000,3.600000
22,41,3,6393.600000,9.600000
21,52,6,6394.800000,37.800000
23,36,5,6399.000000,21.000000
24,29,2,6400.200000,14.400000
22,42,3,6403.200000,21.000000
28,11,0,6411.600000,31.200000
24,20,2,6414.600000,8.400000
23,37,5,6420.000000,57.600000
24,21,2,6423.000000,18.000000
22,43,3,6424.200000,10.800000
25,5,1,6429.600000,87.600000
21,53,6,6432.600000,10.800000
22,44,3,6435.000000,82.800000
24,22,2,6441.000000,18.000000
27,13,0,6442.800000,94.800000
21,54,6,6443.400000,51.000000
26,5,4,6452.400000,87.600000
24,23,2,6459.000000,18.000000
24,30,2,6477.000000,25.200000
28,12,5,6477.600000,30.600000
21,55,6,6494.400000,66.000000
23,38,2,6502.200000,22.800000
24,15,5,6508.200000,6.000000
28,1,5,6514.200000,15.600000
25,6,1,6517.200000,55.200000
29,16,3,6517.800000,18.000000
23,39,2,6525.000000,7.200000
24,31,5,6529.800000,15.000000
23,40,2,6532.200000,25.800000
28,7,3,6535.800000,16.800000
27,4,0,6537.600000,91.200000
22,45,4,6540.000000,100.800000
24,32,5,6544.800000,30.000000
26,17,3,6552.600000,12.000000
23,41,2,6558.000000,9.600000
28,8,6,6560.400000,35.400000
26,6,3,6564.600000,55.200000
23,42,2,6567.600000,21.000000
25,10,1,6572.400000,36.600000
24,33,5,6574.800000,25.200000
23,43,2,6588.600000,10.800000
28,13,6,6595.800000,94.800000
23,44,2,6599.400000,82.800000
24,34,5,6600.000000,18.000000
25,29,1,6609.000000,14.400000
29,11,5,6618.000000,31.200000
26,10,3,6619.800000,36.600000
24,35,1,6623.400000,18.000000
25,20,0,6628.800000,8.400000
25,21,0,6637.200000,18.000000
22,46,4,6640.800000,97.800000
24,36,1,6641.400000,21.000000
27,5,5,6649.200000,87.600000
25,22,0,6655.200000,18.000000
26,18,3,6656.400000,21.000000
24,37,1,6662.400000,57.600000
25,23,0,6673.200000,18.000000
26,19,3,6677.400000,18.600000
23,45,2,6682.200000,100.800000
28,2,6,6690.600000,16.800000
25,30,0,6691.200000,25.200000
26,20,3,6696.000000,8.400000
26,21,3,6704.400000,18.000000
28,24,6,6707.400000,14.400000
25,31,0,6716.400000,15.000000
29,12,1,6720.000000,30.600000
28,25,6,6721.800000,29.400000
26,22,3,6722.400000,18.000000
24,38,0,6731.400000,22.800000
25,15,5,6736.800000,6.000000
22,47,4,6738.600000,80.400000
26,27,3,6740.400000,60.000000
27,6,5,6742.800000,55.200000
29,1,1,6750.600000,15.600000
28,14,6,6751.200000,14.400000
24,39,0,6754.200000,7.200000
24,40,0,6761.400000,25.800000
25,32,6,6765.600000,30.000000
28,17,1,6766.200000,12.000000
28,18,1,6778.200000,21.000000
29,7,2,6783.000000,16.800000
24,41,0,6787.200000,9.600000
23,46,6,6795.600000,97.800000
24,42,0,6796.800000,21.000000
25,33,5,6798.000000,25.200000
27,10,1,6799.200000,36.600000
28,3,2,6799.800000,42.600000
26,28,3,6800.400000,43.800000
24,43,0,6817.800000,10.800000
22,48,4,6819.000000,72.000000
25,34,5,6823.200000,18.000000
24,44,0,6828.600000,82.800000
27,24,1,6835.800000,14.400000
29,8,5,6841.200000,35.400000
28,26,2,6842.400000,31.200000
26,23,3,6844.200000,18.000000
25,35,1,6850.200000,18.000000
26,15,3,6862.200000,6.000000
25,36,3,6868.200000,21.000000
26,29,1,6868.200000,14.400000
27,14,2,6873.600000,14.400000
28,4,5,6876.600000,91.200000
29,9,1,6882.600000,21.600000
27,25,2,6888.000000,29.400000
25,37,3,6889.200000,57.600000
22,49,4,6891.000000,6.000000
23,47,6,6893.400000,80.400000
22,50,4,6897.000000,3.600000
22,51,4,6900.600000,3.600000
22,52,4,6904.200000,37.800000
26,30,1,6904.200000,25.200000
24,45,0,6911.400000,100.800000
27,26,2,6917.400000,31.200000
26,31,1,6929.400000,15.000000
22,53,4,6942.000000,10.800000
26,32,1,6944.400000,30.000000
29,2,3,6946.800000,16.800000
27,17,2,6948.600000,12.000000
22,54,4,6952.800000,51.000000
27,18,2,6960.600000,21.000000
29,3,3,6963.600000,42.600000
25,38,5,6967.800000,22.800000
23,48,6,6973.800000,72.000000
28,27,1,6974.400000,60.000000
27,15,2,6981.600000,6.000000
30,16,2,6987.600000,18.000000
25,39,5,6990.600000,7.200000
25,40,5,6997.800000,25.800000
27,27,4,7003.800000,60.000000
30,1,2,7005.600000,15.600000
22,55,3,7006.200000,66.000000
26,33,0,7012.200000,25.200000
29,24,2,7021.200000,14.400000
25,41,5,7023.600000,9.600000
25,42,5,7033.200000,21.000000
24,46,1,7034.400000,97.800000
28,15,2,7035.600000,6.000000
26,34,0,7037.400000,18.000000
28,5,2,7041.600000,87.600000
23,49,6,7045.800000,6.000000
23,50,6,7051.800000,3.600000
25,43,5,7054.200000,10.800000
23,51,6,7055.400000,3.600000
26,35,0,7055.400000,18.000000
23,52,6,7059.000000,37.800000
27,28,4,7063.800000,43.800000
25,44,5,7065.000000,82.800000
30,11,3,7072.200000,31.200000
26,36,0,7073.400000,21.000000
26,37,0,7094.400000,57.600000
23,53,6,7096.800000,10.800000
29,25,3,7103.400000,29.400000
23,54,4,7107.600000,51.000000
27,19,6,7107.600000,18.600000
27,20,6,7126.200000,8.400000
28,6,2,7129.200000,55.200000
24,47,1,7132.200000,80.400000
29,13,3,7132.800000,94.800000
27,21,6,7134.600000,18.000000
30,12,5,7147.800000,30.600000
26,38,0,7152.000000,22.800000
25,45,6,7152.600000,100.800000
27,22,4,7158.600000,18.000000
26,39,0,7174.800000,7.200000
27,23,4,7176.600000,18.000000
30,13,5,7178.400000,94.800000
26,40,0,7182.000000,25.800000
23,55,2,7184.400000,66.000000
27,29,4,7194.600000,14.400000
26,41,0,7207.800000,9.600000
31,16,4,7209.000000,18.000000
24,48,1,7212.600000,72.000000
26,42,0,7217.400000,21.000000
31,1,4,7227.000000,15.600000
27,30,3,7227.600000,25.200000
26,43,0,7238.400000,10.800000
29,14,4,7242.600000,14.400000
26,44,0,7249.200000,82.800000
28,9,2,7250.400000,21.600000
27,31,3,7252.800000,15.000000
31,11,6,7253.400000,31.200000
29,17,4,7257.000000,12.000000
25,46,3,7267.800000,97.800000
29,18,4,7269.000000,21.000000
28,10,2,7272.000000,36.600000
27,32,5,7273.200000,30.000000
24,49,6,7284.600000,6.000000
30,7,1,7284.600000,16.800000
29,26,4,7290.000000,31.200000
24,50,6,7290.600000,3.600000
24,51,6,7294.200000,3.600000
24,52,6,7297.800000,37.800000
